link,heading,desc,job_levels,languages,assessment_length,test_type,remote_testing,dataset_id
https://www.shl.com/products/product-catalog/view/microsoft-windows-server-2012-administration/,Microsoft Windows Server 2012 Administration,"The Microsoft Windows Server 2012 Administration test measures knowledge of Windows Server Administration. Designed for experienced Network Administrators, this test includes the following topics: Active Directory, Administrative Tasks, Computer Properties, Configuration and Management, Design and Installation, Local Security Policy, Networking, Security, and Server Management.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,708cf967-944c-4374-8cb9-d56bd5a01407
https://www.shl.com/products/product-catalog/view/microsoft-word-365-essentials-new/,Microsoft Word 365 - Essentials (New),"The Microsoft Word 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,ab7439cb-b409-43f2-aa30-31479715ef3c
https://www.shl.com/products/product-catalog/view/microsoft-word-365-new/,Microsoft Word 365 (New),"The Microsoft Word 365 simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:SK,Remote Testing:,096fc035-fd0a-4a80-9be1-8b5f91012722
https://www.shl.com/products/product-catalog/view/microsoft-word-365-new/,Microsoft Word 365 (New),"The Microsoft Word 365 simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:SK,Remote Testing:,063a0398-6887-4856-8525-3235a73070b5
https://www.shl.com/products/product-catalog/view/mining-engineering-new/,Mining Engineering (New),"Multi-choice test that measures the knowledge of mining methods, mineral processing, mining machinery, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 16,Test Type:K,Remote Testing:,e57355ce-940e-47cb-b5c3-e6e47e47ce4f
https://www.shl.com/products/product-catalog/view/microsoft-outlook-2013-adaptive/,Microsoft Outlook 2013 (adaptive),"The Microsoft Outlook 2013 (adaptive) test measures knowledge of Microsoft Outlook 2013. Designed for professionals, this test includes the following topics: Application Management, Contacts and Address Books, Mail Management, Messages and Message Organization, Notes, Printing, Schedules and Calendars, Security, and Tasks.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:K,Remote Testing:,c363e1de-5982-4fb9-a927-acab30d6f1d9
https://www.shl.com/products/product-catalog/view/microsoft-excel-365-new/,Microsoft Excel 365 (New),"The Microsoft Excel 365 simulation evaluates ability to perform certain operations in a simulated environment of MS Excel, and includes the following topics: Applying Formulas and Functions, Creating and Analyzing Data, Formatting Cells, Data, and Content, Managing Workbooks and Worksheets, Presenting Data Visually, Printing and Views, and Sharing, Maintaining, and Securing Workbooks.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:KS,Remote Testing:,af93150a-df90-480f-88ba-da793a8c0b34
https://www.shl.com/products/product-catalog/view/molecular-biology-new/,Molecular Biology (New),"Multi-choice test that measures the knowledge of molecular genetics, transgenics, rDNA technology, chromosomal genetics, transformation and related processes.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 6,Test Type:K,Remote Testing:,2ac3b1f3-011a-4af8-99bd-55ef7d5d8dd4
https://www.shl.com/products/product-catalog/view/mobility-new/,Mobility (New),Multi-choice test that measures the knowledge on topics related to mobility and mobile computing.,"Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 9,Test Type:K,Remote Testing:,e83be9f4-d5a2-43c9-a08f-b6722a0df5b4
https://www.shl.com/products/product-catalog/view/microsoft-excel-365-new/,Microsoft Excel 365 (New),"The Microsoft Excel 365 simulation evaluates ability to perform certain operations in a simulated environment of MS Excel, and includes the following topics: Applying Formulas and Functions, Creating and Analyzing Data, Formatting Cells, Data, and Content, Managing Workbooks and Worksheets, Presenting Data Visually, Printing and Views, and Sharing, Maintaining, and Securing Workbooks.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:KS,Remote Testing:,1a4a57e2-893d-4111-b064-d97eb3590589
https://www.shl.com/products/product-catalog/view/microsoft-sql-server-2014-programming/,Microsoft SQL Server 2014 Programming,"The Microsoft SQL Server 2014 Programming test measures knowledge of Microsoft Structure Query Language (SQL) Server 2014 Programming. Designed for experienced database programmers, this test covers the following topics: Beyond Relational, Control Flow, Data Types and NULL, Database Design, Developer Tools, Modifying Data, Running Queries, and Writing Queries.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,87751977-e455-476d-bfdd-935a245b3a60
https://www.shl.com/products/product-catalog/view/microsoft-sql-server-2014-programming/,Microsoft SQL Server 2014 Programming,"The Microsoft SQL Server 2014 Programming test measures knowledge of Microsoft Structure Query Language (SQL) Server 2014 Programming. Designed for experienced database programmers, this test covers the following topics: Beyond Relational, Control Flow, Data Types and NULL, Database Design, Developer Tools, Modifying Data, Running Queries, and Writing Queries.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,df2b3d0b-5929-4e7a-aeab-9bdce7e7994f
https://www.shl.com/products/product-catalog/view/microsoft-word-365-new/,Microsoft Word 365 (New),"The Microsoft Word 365 simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:SK,Remote Testing:,3adaeda2-ef02-43bc-bdb8-8c4a66fd0024
https://www.shl.com/products/product-catalog/view/mining-engineering-new/,Mining Engineering (New),"Multi-choice test that measures the knowledge of mining methods, mineral processing, mining machinery, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 16,Test Type:K,Remote Testing:,7833a435-d8a9-4cba-ac91-5ee725a0637e
https://www.shl.com/products/product-catalog/view/mobility-new/,Mobility (New),Multi-choice test that measures the knowledge on topics related to mobility and mobile computing.,"Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 9,Test Type:K,Remote Testing:,84d9c213-e7d6-4022-a582-14b33a99c52f
https://www.shl.com/products/product-catalog/view/mongodb-new/,MongoDB (New),"Multi-choice test that measures the conceptual knowledge of MongoDB like sharding, replication, indexing, security and storage. It also checks the knowledge of MongoDB queries and data models.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 7,Test Type:K,Remote Testing:,b448f06f-2f3c-4245-915d-261cc91c5825
https://www.shl.com/products/product-catalog/view/mineral-engineering-new/,Mineral Engineering (New),"Multi-choice test that measures the knowledge of comminution and classification, physical separation process, particle technology, metallurgical thermodynamics, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,01ca6ece-6260-4a11-84b4-c3d249c02e3a
https://www.shl.com/products/product-catalog/view/microsoft-outlook-2013-adaptive/,Microsoft Outlook 2013 (adaptive),"The Microsoft Outlook 2013 (adaptive) test measures knowledge of Microsoft Outlook 2013. Designed for professionals, this test includes the following topics: Application Management, Contacts and Address Books, Mail Management, Messages and Message Organization, Notes, Printing, Schedules and Calendars, Security, and Tasks.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:K,Remote Testing:,30bea83a-e5c9-4eee-b524-b89207f9b257
https://www.shl.com/products/product-catalog/view/microsoft-sql-server-2014-programming/,Microsoft SQL Server 2014 Programming,"The Microsoft SQL Server 2014 Programming test measures knowledge of Microsoft Structure Query Language (SQL) Server 2014 Programming. Designed for experienced database programmers, this test covers the following topics: Beyond Relational, Control Flow, Data Types and NULL, Database Design, Developer Tools, Modifying Data, Running Queries, and Writing Queries.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,92559221-76ec-428e-99a5-9bc808687209
https://www.shl.com/products/product-catalog/view/microsoft-word-365-essentials-new/,Microsoft Word 365 - Essentials (New),"The Microsoft Word 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,6b783a03-e28b-40ad-9e99-4760603a070a
https://www.shl.com/products/product-catalog/view/microsoft-powerpoint-365-essentials-new/,Microsoft PowerPoint 365 - Essentials (New),"The Microsoft PowerPoint 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft PowerPoint, and includes the following topics: Applying Transitions and Animations, Creating, Managing, and Saving Presentations, Formatting Presentation Content, Reviewing, Collaborating, and Delivering Presentations, and Working with Multimedia Elements, Images, and Illustrations.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,3b48e6df-6537-4e05-90f7-30d78d68efc5
https://www.shl.com/products/product-catalog/view/microsoft-windows-server-2012-administration/,Microsoft Windows Server 2012 Administration,"The Microsoft Windows Server 2012 Administration test measures knowledge of Windows Server Administration. Designed for experienced Network Administrators, this test includes the following topics: Active Directory, Administrative Tasks, Computer Properties, Configuration and Management, Design and Installation, Local Security Policy, Networking, Security, and Server Management.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,421ee474-485d-41e6-9c1c-c3cff49d41c9
https://www.shl.com/products/product-catalog/view/microsoft-word-365-essentials-new/,Microsoft Word 365 - Essentials (New),"The Microsoft Word 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,b9fe89d9-eb16-4901-bba6-f8077607074e
https://www.shl.com/products/product-catalog/view/mineral-engineering-new/,Mineral Engineering (New),"Multi-choice test that measures the knowledge of comminution and classification, physical separation process, particle technology, metallurgical thermodynamics, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,8029d10f-57e2-4d77-879f-11b4aadab4db
https://www.shl.com/products/product-catalog/view/mobility-new/,Mobility (New),Multi-choice test that measures the knowledge on topics related to mobility and mobile computing.,"Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 9,Test Type:K,Remote Testing:,64909a2d-ade2-4c0d-93b3-0a10265686c7
https://www.shl.com/products/product-catalog/view/mineral-engineering-new/,Mineral Engineering (New),"Multi-choice test that measures the knowledge of comminution and classification, physical separation process, particle technology, metallurgical thermodynamics, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,3ee56168-10ca-4ea6-9d9d-9726ef721d08
https://www.shl.com/products/product-catalog/view/molecular-biology-new/,Molecular Biology (New),"Multi-choice test that measures the knowledge of molecular genetics, transgenics, rDNA technology, chromosomal genetics, transformation and related processes.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 6,Test Type:K,Remote Testing:,1a9230ac-7741-444a-bd0e-e0f234182730
https://www.shl.com/products/product-catalog/view/mongodb-new/,MongoDB (New),"Multi-choice test that measures the conceptual knowledge of MongoDB like sharding, replication, indexing, security and storage. It also checks the knowledge of MongoDB queries and data models.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 7,Test Type:K,Remote Testing:,27ca4d5f-f1f7-4f24-81a5-a2ebe1bf78d1
https://www.shl.com/products/product-catalog/view/mining-engineering-new/,Mining Engineering (New),"Multi-choice test that measures the knowledge of mining methods, mineral processing, mining machinery, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 16,Test Type:K,Remote Testing:,98cd406f-8f54-47a7-9be3-798a1afa1965
https://www.shl.com/products/product-catalog/view/motivation-questionnaire-mqm5/,Motivation Questionnaire MQM5,"By understanding what motivates their staff, managers can unlock each individual’s full potential and direct their energies more constructively. This questionnaire measures 18 dimensions of an individual’s motivation, and provides a comprehensive understanding of those situations which increase and reduce their motivation.","Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Latin American Spanish, Portuguese (Brazil), Latvian, Danish, Indonesian, Swedish, Turkish, Portuguese, French (Canada), Japanese, Chinese Traditional, Flemish, French (Belgium), Spanish, Finnish, French, German, Greek, Italian, Polish, Romanian, Russian, English International, English (USA), Chinese Simplified, Dutch, Hungarian, Norwegian, Czech, Slovak, English (Australia), Arabic, Korean,","Approximate Completion Time in minutes = Untimed, approx. 25",Test Type:P,Remote Testing:,635cf12d-c141-4897-b097-ddc174016bd6
https://www.shl.com/products/product-catalog/view/microsoft-powerpoint-365-essentials-new/,Microsoft PowerPoint 365 - Essentials (New),"The Microsoft PowerPoint 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft PowerPoint, and includes the following topics: Applying Transitions and Animations, Creating, Managing, and Saving Presentations, Formatting Presentation Content, Reviewing, Collaborating, and Delivering Presentations, and Working with Multimedia Elements, Images, and Illustrations.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,0c8a2e76-6b4d-411d-abd5-27ca92f0f574
https://www.shl.com/products/product-catalog/view/microsoft-powerpoint-365-essentials-new/,Microsoft PowerPoint 365 - Essentials (New),"The Microsoft PowerPoint 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft PowerPoint, and includes the following topics: Applying Transitions and Animations, Creating, Managing, and Saving Presentations, Formatting Presentation Content, Reviewing, Collaborating, and Delivering Presentations, and Working with Multimedia Elements, Images, and Illustrations.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,57de25f2-cceb-45c0-be57-576ea39eedf4
https://www.shl.com/products/product-catalog/view/microsoft-windows-server-2012-administration/,Microsoft Windows Server 2012 Administration,"The Microsoft Windows Server 2012 Administration test measures knowledge of Windows Server Administration. Designed for experienced Network Administrators, this test includes the following topics: Active Directory, Administrative Tasks, Computer Properties, Configuration and Management, Design and Installation, Local Security Policy, Networking, Security, and Server Management.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,6242934a-2644-4fd8-bcb9-79d168970773
https://www.shl.com/products/product-catalog/view/microsoft-word-365-essentials-new/,Microsoft Word 365 - Essentials (New),"The Microsoft Word 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,58fac838-9b26-460d-a51c-87c508b01011
https://www.shl.com/products/product-catalog/view/mineral-engineering-new/,Mineral Engineering (New),"Multi-choice test that measures the knowledge of comminution and classification, physical separation process, particle technology, metallurgical thermodynamics, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,2544f1bd-06e0-4182-9a23-5a1a2d7d678c
https://www.shl.com/products/product-catalog/view/mining-engineering-new/,Mining Engineering (New),"Multi-choice test that measures the knowledge of mining methods, mineral processing, mining machinery, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 16,Test Type:K,Remote Testing:,44fae077-e4fb-4bf3-ab68-c36bd4b85624
https://www.shl.com/products/product-catalog/view/mobility-new/,Mobility (New),Multi-choice test that measures the knowledge on topics related to mobility and mobile computing.,"Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 9,Test Type:K,Remote Testing:,bd8748ff-a36a-4f63-ad38-644a1ab6ebc5
https://www.shl.com/products/product-catalog/view/microsoft-word-365-new/,Microsoft Word 365 (New),"The Microsoft Word 365 simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:SK,Remote Testing:,68d6b9a5-4a9c-4b4b-abb2-ef4605e5f95d
https://www.shl.com/products/product-catalog/view/motivation-questionnaire-mqm5/,Motivation Questionnaire MQM5,"By understanding what motivates their staff, managers can unlock each individual’s full potential and direct their energies more constructively. This questionnaire measures 18 dimensions of an individual’s motivation, and provides a comprehensive understanding of those situations which increase and reduce their motivation.","Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Latin American Spanish, Portuguese (Brazil), Latvian, Danish, Indonesian, Swedish, Turkish, Portuguese, French (Canada), Japanese, Chinese Traditional, Flemish, French (Belgium), Spanish, Finnish, French, German, Greek, Italian, Polish, Romanian, Russian, English International, English (USA), Chinese Simplified, Dutch, Hungarian, Norwegian, Czech, Slovak, English (Australia), Arabic, Korean,","Approximate Completion Time in minutes = Untimed, approx. 25",Test Type:P,Remote Testing:,cac8510e-9915-4783-8e86-4ccf9e97e023
https://www.shl.com/products/product-catalog/view/mining-engineering-new/,Mining Engineering (New),"Multi-choice test that measures the knowledge of mining methods, mineral processing, mining machinery, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 16,Test Type:K,Remote Testing:,da75c831-a817-4abb-b523-1e02ca1c0d2d
https://www.shl.com/products/product-catalog/view/microsoft-outlook-2013-adaptive/,Microsoft Outlook 2013 (adaptive),"The Microsoft Outlook 2013 (adaptive) test measures knowledge of Microsoft Outlook 2013. Designed for professionals, this test includes the following topics: Application Management, Contacts and Address Books, Mail Management, Messages and Message Organization, Notes, Printing, Schedules and Calendars, Security, and Tasks.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:K,Remote Testing:,d5818030-cb7e-4868-aa4c-a4440b21a512
https://www.shl.com/products/product-catalog/view/mq-candidate-motivation-report/,MQ Candidate Motivation Report,The Candidate Motivation Report is designed as a feedback report for the individual. It provides an in-depth and easy-to-understand evaluation of an individuals motivators and demotivators at work.,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Chinese Simplified,",Test Type:P,Test Type:P,Remote Testing:,05a078ed-5eef-46fe-8ba4-95e27f69500e
https://www.shl.com/products/product-catalog/view/microsoft-word-365-essentials-new/,Microsoft Word 365 - Essentials (New),"The Microsoft Word 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,346bd7c8-2b8e-4641-953a-91bdbc8e362a
https://www.shl.com/products/product-catalog/view/mineral-engineering-new/,Mineral Engineering (New),"Multi-choice test that measures the knowledge of comminution and classification, physical separation process, particle technology, metallurgical thermodynamics, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,50f7d819-0cc3-4f26-9bec-d4e3690a63c7
https://www.shl.com/products/product-catalog/view/microsoft-sql-server-2014-programming/,Microsoft SQL Server 2014 Programming,"The Microsoft SQL Server 2014 Programming test measures knowledge of Microsoft Structure Query Language (SQL) Server 2014 Programming. Designed for experienced database programmers, this test covers the following topics: Beyond Relational, Control Flow, Data Types and NULL, Database Design, Developer Tools, Modifying Data, Running Queries, and Writing Queries.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,676bf74e-4b89-4702-83a1-a14b06b8e9d6
https://www.shl.com/products/product-catalog/view/mobility-new/,Mobility (New),Multi-choice test that measures the knowledge on topics related to mobility and mobile computing.,"Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 9,Test Type:K,Remote Testing:,d6a67c80-3a36-450e-bf95-d506c196a761
https://www.shl.com/products/product-catalog/view/microsoft-windows-server-2012-administration/,Microsoft Windows Server 2012 Administration,"The Microsoft Windows Server 2012 Administration test measures knowledge of Windows Server Administration. Designed for experienced Network Administrators, this test includes the following topics: Active Directory, Administrative Tasks, Computer Properties, Configuration and Management, Design and Installation, Local Security Policy, Networking, Security, and Server Management.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,20d595f2-4485-43e6-9251-d4b82ab4635d
https://www.shl.com/products/product-catalog/view/microsoft-word-365-new/,Microsoft Word 365 (New),"The Microsoft Word 365 simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:SK,Remote Testing:,a0288527-7592-4540-9f35-886c2a9a92ac
https://www.shl.com/products/product-catalog/view/molecular-biology-new/,Molecular Biology (New),"Multi-choice test that measures the knowledge of molecular genetics, transgenics, rDNA technology, chromosomal genetics, transformation and related processes.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 6,Test Type:K,Remote Testing:,449c4d16-21f5-4da5-b63a-7a87d87154a4
https://www.shl.com/products/product-catalog/view/molecular-biology-new/,Molecular Biology (New),"Multi-choice test that measures the knowledge of molecular genetics, transgenics, rDNA technology, chromosomal genetics, transformation and related processes.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 6,Test Type:K,Remote Testing:,3f1e572d-8e32-44ac-96d8-828fe117267c
https://www.shl.com/products/product-catalog/view/mongodb-new/,MongoDB (New),"Multi-choice test that measures the conceptual knowledge of MongoDB like sharding, replication, indexing, security and storage. It also checks the knowledge of MongoDB queries and data models.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 7,Test Type:K,Remote Testing:,b911d94b-d554-4fa2-a7eb-371aba13b0a9
https://www.shl.com/products/product-catalog/view/molecular-biology-new/,Molecular Biology (New),"Multi-choice test that measures the knowledge of molecular genetics, transgenics, rDNA technology, chromosomal genetics, transformation and related processes.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 6,Test Type:K,Remote Testing:,7c2c46e8-bbf7-4413-981b-0ff3156113ac
https://www.shl.com/products/product-catalog/view/mq-employee-motivation-report/,MQ Employee Motivation Report,"The MQ Employee Motivation Report is ideal for use by line managers and those concerned with employee’s performance and well being, the Employee Motivation Report provides an in-depth and easy-to-understand evaluation of what motivates and de-motivates someone. It also offers a comprehensive list of tips and suggestions for managing the employee’s strongest motivators and demotivators.","Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Chinese Simplified, English International, English (USA),",Test Type:P,Test Type:P,Remote Testing:,c5401bee-2861-412e-aab1-523a977a63f1
https://www.shl.com/products/product-catalog/view/mq-candidate-motivation-report/,MQ Candidate Motivation Report,The Candidate Motivation Report is designed as a feedback report for the individual. It provides an in-depth and easy-to-understand evaluation of an individuals motivators and demotivators at work.,"Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Chinese Simplified,",Test Type:P,Test Type:P,Remote Testing:,d83baad1-c3b0-4375-82c7-370e2d57e7c6
https://www.shl.com/products/product-catalog/view/mongodb-new/,MongoDB (New),"Multi-choice test that measures the conceptual knowledge of MongoDB like sharding, replication, indexing, security and storage. It also checks the knowledge of MongoDB queries and data models.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 7,Test Type:K,Remote Testing:,f708e078-95db-4be6-93ed-b30e4742588e
https://www.shl.com/products/product-catalog/view/microsoft-word-365-essentials-new/,Microsoft Word 365 - Essentials (New),"The Microsoft Word 365 - Essentials simulation evaluates ability to perform certain operations in a simulated environment of Microsoft Word, and includes the following topics: Applying Illustrations and Graphics, Applying Page Layout, Creating Content, Creating, Printing, and Saving Documents, Formatting Content, Proofreading Documents and Reviewing, Maintaining, and Securing Documents.","Entry-Level,","English (USA),",Approximate Completion Time in minutes = 25,Test Type:KS,Remote Testing:,1cf1c9d8-13a5-4a04-9494-ffa5ffc8cf0e
https://www.shl.com/products/product-catalog/view/microsoft-sql-server-2014-programming/,Microsoft SQL Server 2014 Programming,"The Microsoft SQL Server 2014 Programming test measures knowledge of Microsoft Structure Query Language (SQL) Server 2014 Programming. Designed for experienced database programmers, this test covers the following topics: Beyond Relational, Control Flow, Data Types and NULL, Database Design, Developer Tools, Modifying Data, Running Queries, and Writing Queries.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,db3a2eee-ea1a-4345-adaa-0d1598a79ba6
https://www.shl.com/products/product-catalog/view/mineral-engineering-new/,Mineral Engineering (New),"Multi-choice test that measures the knowledge of comminution and classification, physical separation process, particle technology, metallurgical thermodynamics, mineralogy, petrology and stratigraphy.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",Approximate Completion Time in minutes = 12,Test Type:K,Remote Testing:,9f2e5a35-5cd1-45e5-937d-4b14b8c8c051
https://www.shl.com/products/product-catalog/view/microsoft-windows-server-2012-administration/,Microsoft Windows Server 2012 Administration,"The Microsoft Windows Server 2012 Administration test measures knowledge of Windows Server Administration. Designed for experienced Network Administrators, this test includes the following topics: Active Directory, Administrative Tasks, Computer Properties, Configuration and Management, Design and Installation, Local Security Policy, Networking, Security, and Server Management.","Mid-Professional, Professional Individual Contributor,","English (USA),",Approximate Completion Time in minutes = 35,Test Type:K,Remote Testing:,7caf52ef-91cb-4691-9a1f-f0ca2976eb35
